TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
-18.3,-25.2,0.0,677.2,67,81
-18.4,-23.6,0.0,671.6,68,82
-20.7,-26.0,0.0,669.6,75,82
-23.2,-27.8,0.0,668.8,73,80
-24.7,-31.4,0.0,666.2,74,77
-22.7,-30.4,0.0,670.6,72,77
-23.8,-29.3,0.0,672.6,71,76
-24.3,-31.1,0.0,669.1,75,78
-21.8,-31.4,0.0,668.2,76,80
-20.4,-29.2,0.0,669.3,68,79
-17.5,-26.2,0.0,674.2,74,83
-19.5,-26.2,0.0,669.1,76,82
-16.8,-24.6,0.0,671.8,78,82
-10.1,-17.1,0.0,675.0,83,91
-10.8,-15.4,0.0,680.5,78,90
-11.1,-15.6,0.2,682.2,70,90
-13.6,-17.9,0.0,683.7,81,88
-13.7,-23.3,0.0,677.1,65,83
-13.0,-20.5,0.0,675.7,45,67
-14.0,-20.4,0.0,678.5,56,88
-14.1,-22.3,0.0,675.8,78,87
-12.9,-21.8,0.0,673.8,72,83
-12.6,-20.3,0.0,674.6,74,87
-12.9,-18.0,0.0,680.2,80,88
-12.7,-16.4,0.0,681.7,75,88
-14.6,-19.2,0.0,677.5,81,87
-16.1,-21.3,0.0,668.7,81,86
-15.6,-22.5,0.0,665.9,79,83
-16.0,-21.7,0.0,667.2,78,84
-15.7,-23.1,0.0,667.5,75,82
-16.5,-23.8,0.0,666.6,70,78
-17.7,-24.7,0.0,666.5,70,72
-17.7,-24.9,0.0,669.1,71,84
-12.0,-23.6,0.0,674.8,76,89
-14.2,-19.5,0.0,674.7,83,88
-13.2,-23.2,0.0,670.6,74,83
-14.0,-20.2,0.0,665.3,74,87
-12.2,-18.6,0.0,671.5,78,87
-14.8,-18.9,0.0,672.8,77,86
-13.9,-17.7,0.0,671.4,73,86
-15.0,-21.1,0.0,668.9,72,81
-16.4,-23.1,0.0,666.9,81,85
-12.8,-23.5,0.0,666.5,79,86
-15.4,-20.0,0.0,669.7,78,85
-16.6,-20.4,0.0,671.5,78,84
-14.0,-22.6,0.0,669.9,81,88
-15.4,-19.4,0.0,676.2,78,86
-12.0,-21.7,0.0,676.8,69,84
-9.2,-15.8,0.2,681.1,72,92
-5.6,-12.0,1.7,678.4,82,93
-8.5,-13.2,1.0,677.6,78,92
-9.3,-15.2,0.0,677.5,79,89
-13.2,-16.7,0.0,677.6,85,88
-11.1,-19.3,0.0,675.3,79,87
-11.3,-18.4,0.0,672.4,82,90
-11.1,-19.0,0.0,676.8,77,88
-13.2,-18.1,0.0,677.1,81,88
-11.2,-20.3,0.0,675.1,80,88
-12.2,-18.3,0.0,678.6,78,87
-10.5,-17.5,0.0,681.2,78,89
-9.6,-13.8,0.0,682.8,78,90
-10.3,-14.1,0.0,681.9,72,91
-12.0,-17.7,0.0,683.3,83,90
-11.7,-17.9,0.0,683.6,84,90
-7.2,-13.8,0.0,687.7,88,93
-5.0,-10.1,0.4,681.8,88,94
-5.2,-7.8,0.0,678.2,82,95
-7.5,-11.3,0.0,680.5,83,94
-8.6,-12.9,0.1,682.5,75,92
-9.8,-14.1,0.0,683.7,77,90
-5.9,-14.3,0.0,685.0,85,95
-5.0,-9.3,0.3,685.0,87,94
-7.7,-10.1,0.3,684.7,80,94
-8.9,-13.5,0.2,684.6,71,92
-9.8,-14.4,0.0,685.9,81,93
-8.5,-12.5,1.6,680.9,76,92
-13.8,-19.5,0.0,681.1,78,88
-14.1,-16.7,0.0,677.5,77,87
-15.2,-21.1,0.0,676.9,79,85
-13.1,-20.7,0.0,679.8,84,87
-14.7,-20.7,0.0,679.0,80,87
-10.6,-19.5,0.0,680.4,80,90
-10.3,-14.8,0.0,676.1,86,91
-14.6,-20.3,0.0,667.5,72,88
-13.9,-17.5,0.2,664.1,80,87
-18.2,-24.4,0.0,664.9,77,84
-17.7,-25.6,0.0,663.2,76,82
-16.1,-21.8,1.2,661.1,80,85
-18.8,-23.1,0.0,663.6,76,82
-17.2,-20.4,0.0,667.7,82,84
-13.6,-18.8,0.0,671.2,84,88
-13.8,-18.6,0.0,671.4,82,86
-15.7,-20.2,0.0,668.2,80,86
-16.3,-24.7,0.0,668.3,67,82
-13.0,-18.8,0.5,672.3,74,87
-13.0,-17.0,0.0,666.7,85,88
-15.2,-18.4,0.0,665.1,84,87
-15.6,-19.9,0.0,667.5,81,86
-19.1,-26.1,0.0,663.8,77,83
-15.3,-21.7,1.4,662.2,81,86
-22.8,-26.5,0.0,660.5,74,80
-14.5,-26.3,0.0,664.6,79,86
-12.7,-17.5,1.7,667.3,85,87
-15.9,-23.3,0.1,666.2,79,85
-22.5,-25.9,0.0,667.9,76,79
-19.5,-27.8,0.0,671.8,77,83
-13.6,-21.6,0.9,674.1,81,88
-9.0,-15.5,1.4,669.2,87,92
-9.3,-18.7,0.5,664.9,81,92
-14.9,-21.4,0.3,666.8,80,87
-16.2,-23.0,0.0,669.9,79,86
-13.0,-23.7,4.2,669.3,76,85
-15.7,-20.8,0.6,660.7,79,85
-20.4,-24.7,0.0,659.1,78,82
-24.3,-27.1,0.0,659.9,75,78
-24.1,-28.0,0.0,661.4,76,78
-27.8,-32.8,0.0,665.2,74,76
